2014-05-15 09:38:58 you_young: Start autoRelist
2014-05-15 09:38:58 you_young: getting productStoreEbaySetting
2014-05-15 09:38:58 you_young: smartRelist from productStoreEbaySetting is true
2014-05-15 09:38:58 you_young: End autoRelist
2014-05-15 09:42:56 you_young: Start autoRelist
2014-05-15 09:42:56 you_young: getting productStoreEbaySetting
2014-05-15 09:42:56 you_young: smartRelist from productStoreEbaySetting is true
2014-05-15 09:42:56 you_young: End autoRelist
2014-05-15 09:44:47 you_young: Start autoRelist
2014-05-15 09:44:47 you_young: getting productStoreEbaySetting
2014-05-15 09:44:47 you_young: smartRelist from productStoreEbaySetting is true
2014-05-15 09:44:47 you_young: End autoRelist
2014-05-15 09:59:52 you_young: Start autoRelist
2014-05-15 09:59:52 you_young: getting productStoreEbaySetting
2014-05-15 09:59:52 you_young: smartRelist from productStoreEbaySetting is true
2014-05-15 09:59:52 you_young: End autoRelist
2014-05-15 10:02:15 you_young: Start autoRelist
2014-05-15 10:02:15 you_young: getting productStoreEbaySetting
2014-05-15 10:02:15 you_young: smartRelist from productStoreEbaySetting is true
2014-05-15 10:02:15 you_young: End autoRelist
2014-05-16 03:31:28 you_young: Start autoRelist
2014-05-16 03:31:28 you_young: getting productStoreEbaySetting
2014-05-16 03:31:28 you_young: smartRelist from productStoreEbaySetting is true
2014-05-16 03:31:28 you_young: itemId 321253979651, qtySold 5
2014-05-16 03:31:28 you_young: itemId 321253979685, qtySold 7
2014-05-16 03:31:28 you_young: itemId 321253979713, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253979752, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253979783, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221320058356, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253979979, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321253980001, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253980072, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221320058544, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321253980205, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253980258, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321253980309, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221320058761, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221320058828, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321253980498, qtySold 13
2014-05-16 03:31:28 you_young: itemId 321253980522, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253980568, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221320058976, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321253980795, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221320059068, qtySold 15
2014-05-16 03:31:28 you_young: itemId 321253980896, qtySold 9
2014-05-16 03:31:28 you_young: itemId 321253980932, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321253980973, qtySold 5
2014-05-16 03:31:28 you_young: itemId 321253981012, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321253981055, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221320059247, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221320059266, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253981269, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253981293, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221320059398, qtySold 7
2014-05-16 03:31:28 you_young: itemId 221320059417, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321253981362, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253981417, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253981441, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321253981526, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221320059595, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221320059630, qtySold 14
2014-05-16 03:31:28 you_young: itemId 321253981624, qtySold 7
2014-05-16 03:31:28 you_young: itemId 321253981675, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221320059685, qtySold 10
2014-05-16 03:31:28 you_young: itemId 321253981738, qtySold 5
2014-05-16 03:31:28 you_young: itemId 321253981766, qtySold 144
2014-05-16 03:31:28 you_young: itemId 221320059757, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221320059779, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221320059852, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253981936, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321253981985, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253982014, qtySold 106
2014-05-16 03:31:28 you_young: itemId 221320059945, qtySold 14
2014-05-16 03:31:28 you_young: itemId 221320059957, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221320059975, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221320060000, qtySold 9
2014-05-16 03:31:28 you_young: itemId 221320060068, qtySold 7
2014-05-16 03:31:28 you_young: itemId 221320060084, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221320060104, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221320060184, qtySold 8
2014-05-16 03:31:28 you_young: itemId 221320060213, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253982337, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221320060282, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321253982413, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221320060356, qtySold 6
2014-05-16 03:31:28 you_young: itemId 221320060404, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221320060426, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321253982520, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321253982535, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321253982568, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221320060527, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321253982620, qtySold 14
2014-05-16 03:31:28 you_young: itemId 321253982647, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397148082, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321355557438, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321355557439, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397148083, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221339452739, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321355570295, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397155584, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321355570299, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221356385537, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321300796147, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221339474873, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321254037582, qtySold 14
2014-05-16 03:31:28 you_young: itemId 321254037627, qtySold 10
2014-05-16 03:31:28 you_young: itemId 321254037631, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321278715677, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321254040507, qtySold 83
2014-05-16 03:31:28 you_young: itemId 321254043094, qtySold 18
2014-05-16 03:31:28 you_young: itemId 321254046952, qtySold 41
2014-05-16 03:31:28 you_young: itemId 321254051496, qtySold 28
2014-05-16 03:31:28 you_young: itemId 221320112293, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221320112294, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321254051900, qtySold 7
2014-05-16 03:31:28 you_young: itemId 321254051903, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221339511442, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321278759538, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221339519839, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321278767206, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321278767207, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221339522734, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221339522737, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321254074293, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221320125881, qtySold 36
2014-05-16 03:31:28 you_young: itemId 321254076168, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221320128235, qtySold 6
2014-05-16 03:31:28 you_young: itemId 321254086826, qtySold 11
2014-05-16 03:31:28 you_young: itemId 321254090665, qtySold 6
2014-05-16 03:31:28 you_young: itemId 221339558566, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321254130180, qtySold 5
2014-05-16 03:31:28 you_young: itemId 321254131528, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221320176690, qtySold 14
2014-05-16 03:31:28 you_young: itemId 221320179260, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221320180520, qtySold 17
2014-05-16 03:31:28 you_young: itemId 321254142811, qtySold 6
2014-05-16 03:31:28 you_young: itemId 221320186342, qtySold 11
2014-05-16 03:31:28 you_young: itemId 321254164111, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321254170198, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221320267591, qtySold 30
2014-05-16 03:31:28 you_young: itemId 221320283901, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221320286886, qtySold 9
2014-05-16 03:31:28 you_young: itemId 221320336078, qtySold 19
2014-05-16 03:31:28 you_young: itemId 221339723027, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221320360463, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321279083603, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279094165, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221339755368, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221339757198, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321279102717, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221339781534, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279206766, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221376492404, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221376492405, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321326782481, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321326782482, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221397757252, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356426401, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356426400, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221397759144, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397759145, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397759147, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397759149, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397759172, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279441074, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279441075, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397765073, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356436630, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397765076, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321254781801, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221376547386, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321326855024, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221376547390, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321254786115, qtySold 15
2014-05-16 03:31:28 you_young: itemId 221320667345, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321254796100, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221320667621, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221397795865, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397795867, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221397795874, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397795875, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397795876, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356478091, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221397795868, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221397795872, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356478096, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321254803149, qtySold 15
2014-05-16 03:31:28 you_young: itemId 221320673400, qtySold 8
2014-05-16 03:31:28 you_young: itemId 221320674924, qtySold 15
2014-05-16 03:31:28 you_young: itemId 321254809595, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321254809597, qtySold 8
2014-05-16 03:31:28 you_young: itemId 321279526825, qtySold 7
2014-05-16 03:31:28 you_young: itemId 221340032207, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279529333, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321279529334, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221340037906, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279540172, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279541377, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279542044, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279545435, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321279547933, qtySold 7
2014-05-16 03:31:28 you_young: itemId 221340043575, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279550364, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321279552339, qtySold 9
2014-05-16 03:31:28 you_young: itemId 221340045590, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321279555190, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221340047970, qtySold 8
2014-05-16 03:31:28 you_young: itemId 321279559598, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279569434, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321279569444, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221340059703, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221340065369, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221397879975, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356586341, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221340077551, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221340077552, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321279599611, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279599612, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279599613, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321279599616, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279599618, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221340079825, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221340079826, qtySold 15
2014-05-16 03:31:28 you_young: itemId 221398158130, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221398158133, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321356958016, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356958017, qtySold 11
2014-05-16 03:31:28 you_young: itemId 321356958019, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221398158132, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221398158135, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321356958021, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221340240765, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279854190, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221340264155, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279855972, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279855973, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279882731, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321279888360, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279888825, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321279939413, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321279939414, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321279948773, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321279966753, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321357407419, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221398526617, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321357407423, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221398534199, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221398534200, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221398534202, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321280122346, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221340503476, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321280155809, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321280155813, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221340503488, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321280156775, qtySold 21
2014-05-16 03:31:28 you_young: itemId 221340505938, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221340505939, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321280159374, qtySold 10
2014-05-16 03:31:28 you_young: itemId 221340508111, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321280164272, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221340509115, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321280165633, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221340510607, qtySold 7
2014-05-16 03:31:28 you_young: itemId 221340511062, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321255636304, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321273904, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321255636336, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221321273970, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221321273991, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221321274084, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221321274130, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321274173, qtySold 14
2014-05-16 03:31:28 you_young: itemId 221321274207, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221321274245, qtySold 14
2014-05-16 03:31:28 you_young: itemId 321255636696, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321255636705, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221321274269, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221321274280, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321255636749, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221321274330, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321274361, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221321274372, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321255636929, qtySold 13
2014-05-16 03:31:28 you_young: itemId 221321274434, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321255636947, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321255636961, qtySold 7
2014-05-16 03:31:28 you_young: itemId 321255636972, qtySold 44
2014-05-16 03:31:28 you_young: itemId 321255636981, qtySold 14
2014-05-16 03:31:28 you_young: itemId 221321274456, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321255637023, qtySold 9
2014-05-16 03:31:28 you_young: itemId 321255637068, qtySold 24
2014-05-16 03:31:28 you_young: itemId 221321274524, qtySold 9
2014-05-16 03:31:28 you_young: itemId 221321274527, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221321274568, qtySold 12
2014-05-16 03:31:28 you_young: itemId 321255637298, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321255637359, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321255637391, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321274663, qtySold 7
2014-05-16 03:31:28 you_young: itemId 321255637453, qtySold 13
2014-05-16 03:31:28 you_young: itemId 321255637465, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321274712, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321255637519, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321255637527, qtySold 6
2014-05-16 03:31:28 you_young: itemId 321255637542, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321255637547, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221321274747, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321255637706, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221321274817, qtySold 5
2014-05-16 03:31:28 you_young: itemId 321255637764, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221321275061, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321255637805, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321255637826, qtySold 16
2014-05-16 03:31:28 you_young: itemId 221321275609, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321255637840, qtySold 11
2014-05-16 03:31:28 you_young: itemId 221321275740, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221321275774, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321275805, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321255637882, qtySold 13
2014-05-16 03:31:28 you_young: itemId 221321275844, qtySold 13
2014-05-16 03:31:28 you_young: itemId 221321275857, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321255637921, qtySold 16
2014-05-16 03:31:28 you_young: itemId 321255637978, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321255638014, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321255748137, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221321376395, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321302919118, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321327945925, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321327951823, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221377320756, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321328011756, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321256133732, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221358515174, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321303418209, qtySold 9
2014-05-16 03:31:28 you_young: itemId 221377699984, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321922191, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221321934012, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322125845, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321256743884, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321256751506, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221322133078, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322133727, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221322136464, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221322137520, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322187920, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321257240673, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221322482599, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221322482618, qtySold 6
2014-05-16 03:31:28 you_young: itemId 221322482660, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321257240892, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321257241070, qtySold 13
2014-05-16 03:31:28 you_young: itemId 221322482858, qtySold 7
2014-05-16 03:31:28 you_young: itemId 221322482937, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321257241252, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321257241306, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257241356, qtySold 7
2014-05-16 03:31:28 you_young: itemId 321257241410, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221322483145, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321257241452, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257241469, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322483199, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221322483228, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221322483253, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221322483305, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322483320, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221322483339, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221322483362, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322483508, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221322483561, qtySold 13
2014-05-16 03:31:28 you_young: itemId 321257241862, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321257241933, qtySold 7
2014-05-16 03:31:28 you_young: itemId 321257241966, qtySold 9
2014-05-16 03:31:28 you_young: itemId 321257241997, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257242037, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322483790, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257242109, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221322483878, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321257242201, qtySold 14
2014-05-16 03:31:28 you_young: itemId 321257242235, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321257242280, qtySold 13
2014-05-16 03:31:28 you_young: itemId 321257242316, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484021, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321257242366, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484057, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321257242432, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221322484108, qtySold 7
2014-05-16 03:31:28 you_young: itemId 221322484127, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221322484137, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321257242532, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321257242548, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321257242566, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484218, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321257242613, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484255, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484277, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257242685, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484326, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221322484345, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221322484358, qtySold 2
2014-05-16 03:31:28 you_young: itemId 321257242801, qtySold 3
2014-05-16 03:31:28 you_young: itemId 321257242832, qtySold 3
2014-05-16 03:31:28 you_young: itemId 221322484493, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221322484542, qtySold 5
2014-05-16 03:31:28 you_young: itemId 221322484575, qtySold 4
2014-05-16 03:31:28 you_young: itemId 221322484611, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257243086, qtySold 1
2014-05-16 03:31:28 you_young: itemId 221322484659, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257243140, qtySold 4
2014-05-16 03:31:28 you_young: itemId 321257243165, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321257243223, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484796, qtySold 6
2014-05-16 03:31:28 you_young: itemId 321257243268, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322484835, qtySold 2
2014-05-16 03:31:28 you_young: itemId 221359129108, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221359129110, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321304185104, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321281479883, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321281479888, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321281479891, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321281479892, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221341457872, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221378396959, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221378396960, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321329441465, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321329460819, qtySold 0
2014-05-16 03:31:28 you_young: itemId 321329460825, qtySold 1
2014-05-16 03:31:28 you_young: itemId 321329460827, qtySold 0
2014-05-16 03:31:28 you_young: itemId 221322560305, qtySold 0
